Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total
12303,43,Male,Yes,Headphones,HDP456,3,Cancelled,Bank Transfer,1444.72,361.18,4,2024-09-08,Expedited,"Accessory, Accessory",76.83
12322,33,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,1444.72,361.18,4,2024-09-02,Standard,"Impulse Item, Accessory",84.02
12325,24,Male,No,Tablet,TBL345,2,Completed,Credit Card,5504.87,786.41,7,2024-09-06,Expedited,"Accessory, Accessory",137.19
12329,50,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,7977.76,1139.68,7,2024-09-19,Standard,Impulse Item,11.16
12341,26,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,3676.0,459.5,8,2024-09-16,Expedited,Impulse Item,12.1
12344,59,Female,No,Laptop,LTP123,3,Cancelled,PayPal,5394.56,674.32,8,2024-09-07,Same Day,,0.0
12367,71,Male,No,Tablet,TBL345,1,Cancelled,PayPal,7077.69,786.41,9,2024-09-17,Standard,Accessory,48.66
12378,79,Male,Yes,Tablet,TBL345,1,Completed,PayPal,5504.87,786.41,7,2024-09-08,Standard,"Extended Warranty, Impulse Item, Impulse Item",245.03
12407,72,Male,No,Tablet,TBL345,1,Cancelled,Bank Transfer,6291.28,786.41,8,2024-09-16,Expedited,Impulse Item,29.07
12408,75,Female,Yes,Smartphone,SMP234,2,Completed,PayPal,6838.08,1139.68,6,2024-09-05,Standard,"Extended Warranty, Accessory, Impulse Item",152.23
12408,75,Female,No,Headphones,HDP456,3,Completed,PayPal,1805.9,361.18,5,2024-09-20,Expedited,Extended Warranty,70.32
12419,20,Female,Yes,Laptop,LTP123,1,Completed,Bank Transfer,3371.6,674.32,5,2024-09-19,Expedited,"Extended Warranty, Accessory, Impulse Item",117.49
12424,31,Female,No,Headphones,HDP456,3,Cancelled,PayPal,1805.9,361.18,5,2024-09-04,Same Day,,0.0
12431,21,Female,Yes,Laptop,LTP123,2,Cancelled,Bank Transfer,674.32,674.32,1,2024-09-13,Standard,"Impulse Item, Extended Warranty",112.53
12433,22,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,2757.0,459.5,6,2024-09-11,Standard,"Extended Warranty, Extended Warranty, Accessory",210.19
12441,68,Male,No,Smartwatch,SWT567,5,Cancelled,PayPal,2297.5,459.5,5,2024-09-22,Expedited,"Accessory, Extended Warranty, Extended Warranty",257.54
12442,56,Female,No,Smartphone,SMP234,5,Completed,Credit Card,1139.68,1139.68,1,2024-09-19,Same Day,"Impulse Item, Extended Warranty",90.2
12458,46,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,3216.5,459.5,7,2024-09-21,Expedited,"Accessory, Extended Warranty",92.28
12471,62,Male,No,Headphones,HDP456,2,Completed,Credit Card,361.18,361.18,1,2024-09-01,Expedited,"Accessory, Impulse Item, Extended Warranty",135.25
12473,50,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,2167.08,361.18,6,2024-09-03,Same Day,"Impulse Item, Extended Warranty, Extended Warranty",167.76
12473,50,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,3419.04,1139.68,3,2024-09-21,Same Day,"Impulse Item, Extended Warranty, Impulse Item",179.8
12477,76,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,2024-09-20,Same Day,,0.0
12485,70,Male,Yes,Tablet,TBL345,3,Cancelled,PayPal,6291.28,786.41,8,2024-09-03,Expedited,Accessory,88.43
12485,70,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,3145.64,786.41,4,2024-09-16,Expedited,"Extended Warranty, Accessory, Extended Warranty",137.54
12532,51,Male,No,Tablet,TBL345,4,Completed,Credit Card,3145.64,786.41,4,2024-09-22,Expedited,"Impulse Item, Accessory, Impulse Item",99.58
12545,43,Male,Yes,Laptop,LTP123,2,Completed,Bank Transfer,4045.92,674.32,6,2024-09-16,Same Day,,0.0
12550,55,Male,No,Smartphone,SMP234,3,Completed,Credit Card,2279.36,1139.68,2,2024-09-22,Expedited,"Extended Warranty, Accessory",133.96
12556,76,Male,No,Tablet,TBL345,3,Cancelled,PayPal,1572.82,786.41,2,2024-09-03,Expedited,Extended Warranty,84.25
12565,73,Female,No,Smartwatch,SWT567,2,Cancelled,PayPal,4135.5,459.5,9,2024-09-06,Same Day,"Extended Warranty, Extended Warranty, Extended Warranty",155.21
12569,64,Male,No,Tablet,TBL345,5,Completed,PayPal,4718.46,786.41,6,2024-09-17,Same Day,"Accessory, Impulse Item",56.82
12573,74,Male,Yes,Smartwatch,SWT567,1,Cancelled,Credit Card,1838.0,459.5,4,2024-09-16,Same Day,,0.0
12597,43,Male,No,Smartphone,SMP234,2,Completed,PayPal,2279.36,1139.68,2,2024-09-18,Same Day,"Extended Warranty, Extended Warranty, Extended Warranty",122.74
12607,73,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,3932.05,786.41,5,2024-09-15,Standard,"Extended Warranty, Extended Warranty, Accessory",158.7
12613,54,Female,No,Headphones,HDP456,5,Completed,Credit Card,2167.08,361.18,6,2024-09-11,Same Day,"Accessory, Accessory, Extended Warranty",206.19
12613,54,Female,No,Laptop,LTP123,2,Completed,PayPal,4045.92,674.32,6,2024-09-13,Standard,,0.0
12615,71,Female,No,Tablet,TBL345,4,Completed,Credit Card,4718.46,786.41,6,2024-09-05,Expedited,"Accessory, Impulse Item",130.77
12618,55,Female,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,4595.0,459.5,10,2024-09-03,Standard,,0.0
12626,78,Female,No,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,2024-09-07,Expedited,"Impulse Item, Accessory, Impulse Item",233.74
12643,28,Male,No,Tablet,TBL345,4,Completed,PayPal,4718.46,786.41,6,2024-09-14,Standard,Accessory,30.28
12655,54,Female,Yes,Smartphone,SMP234,1,Completed,PayPal,1139.68,1139.68,1,2024-09-14,Standard,"Extended Warranty, Accessory, Accessory",168.12
12657,29,Male,No,Headphones,HDP456,5,Completed,Bank Transfer,1805.9,361.18,5,2024-09-03,Same Day,"Accessory, Impulse Item, Accessory",74.2
12666,71,Male,No,Smartphone,SMP234,1,Completed,PayPal,10257.12,1139.68,9,2024-09-18,Expedited,,0.0
12667,40,Female,No,Smartphone,SMP234,3,Completed,Bank Transfer,10257.12,1139.68,9,2024-09-16,Standard,Impulse Item,55.15
12671,22,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,2297.5,459.5,5,2024-09-10,Standard,Extended Warranty,64.81
12687,30,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,3676.0,459.5,8,2024-09-18,Same Day,,0.0
12700,40,Female,Yes,Headphones,HDP456,2,Cancelled,PayPal,1444.72,361.18,4,2024-09-22,Standard,"Accessory, Impulse Item, Accessory",180.98
12705,49,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,2757.0,459.5,6,2024-09-10,Standard,Extended Warranty,46.99
12706,79,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,5394.56,674.32,8,2024-09-03,Expedited,Extended Warranty,85.85
12716,79,Male,Yes,Laptop,LTP123,2,Cancelled,PayPal,5394.56,674.32,8,2024-09-15,Expedited,Impulse Item,91.12
12755,35,Female,No,Smartphone,SMP234,5,Completed,PayPal,1139.68,1139.68,1,2024-09-16,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",111.38
12771,74,Male,Yes,Laptop,LTP123,2,Cancelled,Bank Transfer,2022.96,674.32,3,2024-09-10,Same Day,"Accessory, Extended Warranty",73.52
12787,36,Female,No,Headphones,HDP456,3,Completed,PayPal,3250.62,361.18,9,2024-09-14,Same Day,"Extended Warranty, Extended Warranty, Impulse Item",186.17
12796,28,Male,No,Laptop,LTP123,5,Completed,Bank Transfer,2697.28,674.32,4,2024-09-04,Standard,,0.0
12799,31,Female,Yes,Headphones,HDP456,3,Completed,PayPal,2528.26,361.18,7,2024-09-03,Expedited,,0.0
12813,19,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,786.41,786.41,1,2024-09-03,Same Day,"Accessory, Impulse Item",103.8
12831,77,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,1139.68,1139.68,1,2024-09-11,Same Day,"Accessory, Extended Warranty",126.91
12831,77,Female,No,Smartphone,SMP234,1,Cancelled,PayPal,7977.76,1139.68,7,2024-09-16,Same Day,Impulse Item,10.04
12865,52,Female,No,Headphones,HDP456,3,Completed,Credit Card,2167.08,361.18,6,2024-09-18,Same Day,"Extended Warranty, Accessory, Accessory",214.49
12881,23,Female,No,Laptop,LTP123,2,Cancelled,PayPal,3371.6,674.32,5,2024-09-07,Standard,"Extended Warranty, Impulse Item, Extended Warranty",166.83
12881,23,Female,Yes,Smartphone,SMP234,5,Completed,Bank Transfer,5698.4,1139.68,5,2024-09-09,Expedited,,0.0
12883,51,Female,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,2024-09-23,Standard,"Extended Warranty, Accessory",78.92
12884,45,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-09-18,Standard,Extended Warranty,34.7
12897,35,Male,No,Smartphone,SMP234,2,Completed,PayPal,1139.68,1139.68,1,2024-09-06,Standard,Impulse Item,37.43
12917,39,Male,No,Smartwatch,SWT567,2,Completed,PayPal,2297.5,459.5,5,2024-09-04,Same Day,Impulse Item,32.34
12925,64,Female,No,Headphones,HDP456,2,Completed,Credit Card,2889.44,361.18,8,2024-09-02,Expedited,"Accessory, Impulse Item",74.87
12929,29,Male,Yes,Tablet,TBL345,4,Completed,PayPal,7077.69,786.41,9,2024-09-08,Same Day,,0.0
12932,55,Male,Yes,Headphones,HDP456,2,Completed,Bank Transfer,3250.62,361.18,9,2024-09-10,Same Day,Accessory,22.27
12953,76,Female,No,Smartphone,SMP234,2,Completed,Credit Card,4558.72,1139.68,4,2024-09-01,Same Day,"Accessory, Extended Warranty",87.7
12956,36,Male,Yes,Smartphone,SMP234,3,Completed,Bank Transfer,7977.76,1139.68,7,2024-09-08,Standard,"Extended Warranty, Extended Warranty, Impulse Item",133.92
12990,41,Male,Yes,Headphones,HDP456,1,Cancelled,Bank Transfer,722.36,361.18,2,2024-09-17,Expedited,,0.0
13001,72,Male,No,Laptop,LTP123,1,Cancelled,Bank Transfer,2022.96,674.32,3,2024-09-08,Standard,,0.0
13004,80,Male,No,Smartwatch,SWT567,2,Completed,PayPal,1838.0,459.5,4,2024-09-06,Expedited,"Extended Warranty, Impulse Item, Impulse Item",186.02
13012,65,Female,No,Headphones,HDP456,3,Completed,Bank Transfer,361.18,361.18,1,2024-09-04,Same Day,"Accessory, Extended Warranty, Extended Warranty",169.45
13014,54,Male,No,Tablet,TBL345,5,Cancelled,PayPal,6291.28,786.41,8,2024-09-14,Expedited,Accessory,41.23
13023,24,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,4135.5,459.5,9,2024-09-02,Same Day,"Extended Warranty, Extended Warranty, Accessory",168.78
13024,73,Male,No,Smartwatch,SWT567,3,Completed,PayPal,1838.0,459.5,4,2024-09-02,Standard,"Extended Warranty, Extended Warranty",119.74
13037,25,Female,Yes,Smartphone,SMP234,2,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-09-01,Standard,Accessory,88.69
13055,72,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,3216.5,459.5,7,2024-09-10,Same Day,"Accessory, Extended Warranty, Extended Warranty",139.45
13074,49,Female,No,Smartphone,SMP234,2,Completed,Credit Card,11396.8,1139.68,10,2024-09-19,Same Day,,0.0
13078,27,Female,No,Laptop,LTP123,1,Completed,PayPal,2697.28,674.32,4,2024-09-17,Expedited,"Extended Warranty, Accessory",116.18
13081,18,Female,No,Headphones,HDP456,3,Cancelled,Credit Card,2528.26,361.18,7,2024-09-18,Expedited,,0.0
13090,69,Female,No,Smartwatch,SWT567,4,Completed,PayPal,1378.5,459.5,3,2024-09-07,Expedited,Extended Warranty,86.96
13096,56,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,7077.69,786.41,9,2024-09-04,Standard,,0.0
13125,42,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-09-13,Standard,"Impulse Item, Impulse Item, Accessory",134.75
13147,53,Female,No,Headphones,HDP456,4,Cancelled,Credit Card,1083.54,361.18,3,2024-09-10,Same Day,Impulse Item,54.79
13151,61,Female,No,Smartphone,SMP234,4,Completed,PayPal,4558.72,1139.68,4,2024-09-08,Standard,"Impulse Item, Accessory",128.12
13162,29,Male,No,Headphones,HDP456,3,Completed,Credit Card,3611.8,361.18,10,2024-09-18,Standard,"Impulse Item, Impulse Item",86.2
13184,68,Male,Yes,Smartphone,SMP234,2,Completed,Bank Transfer,2279.36,1139.68,2,2024-09-10,Standard,"Accessory, Impulse Item",119.58
13184,68,Male,No,Tablet,TBL345,5,Cancelled,Credit Card,6291.28,786.41,8,2024-09-18,Expedited,Impulse Item,23.45
13190,50,Male,No,Tablet,TBL345,5,Completed,Credit Card,7864.1,786.41,10,2024-09-20,Expedited,"Accessory, Extended Warranty",114.98
13202,51,Male,Yes,Tablet,TBL345,1,Cancelled,Bank Transfer,786.41,786.41,1,2024-09-07,Same Day,"Impulse Item, Accessory, Extended Warranty",129.34
13212,45,Male,No,Headphones,HDP456,4,Completed,Bank Transfer,2889.44,361.18,8,2024-09-09,Expedited,,0.0
13214,36,Female,No,Smartphone,SMP234,2,Completed,Credit Card,11396.8,1139.68,10,2024-09-11,Standard,Extended Warranty,30.88
13230,44,Male,No,Laptop,LTP123,4,Cancelled,Credit Card,3371.6,674.32,5,2024-09-09,Expedited,"Impulse Item, Accessory",112.33
13276,64,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,3676.0,459.5,8,2024-09-05,Standard,,0.0
13283,41,Female,No,Laptop,LTP123,4,Completed,PayPal,674.32,674.32,1,2024-09-01,Same Day,"Accessory, Impulse Item",129.22
13287,44,Female,No,Laptop,LTP123,1,Completed,PayPal,1348.64,674.32,2,2024-09-12,Same Day,Accessory,84.38
13299,20,Male,No,Smartwatch,SWT567,5,Completed,PayPal,3216.5,459.5,7,2024-09-05,Same Day,Impulse Item,81.16
13303,79,Female,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,1139.68,1139.68,1,2024-09-01,Expedited,Accessory,90.74
13329,65,Female,No,Tablet,TBL345,3,Cancelled,Credit Card,3145.64,786.41,4,2024-09-06,Standard,"Accessory, Extended Warranty, Accessory",236.53
13332,60,Female,No,Headphones,HDP456,1,Cancelled,Bank Transfer,3611.8,361.18,10,2024-09-12,Expedited,"Extended Warranty, Impulse Item, Extended Warranty",138.29
13334,30,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,1378.5,459.5,3,2024-09-05,Expedited,"Accessory, Impulse Item, Extended Warranty",250.05
13351,49,Male,No,Headphones,HDP456,5,Completed,PayPal,1083.54,361.18,3,2024-09-04,Expedited,,0.0
13358,54,Male,No,Smartphone,SMP234,4,Cancelled,Credit Card,9117.44,1139.68,8,2024-09-17,Same Day,"Accessory, Impulse Item",106.18
13369,38,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,2359.23,786.41,3,2024-09-12,Standard,,0.0
13412,47,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,3419.04,1139.68,3,2024-09-01,Same Day,Extended Warranty,10.71
13413,24,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,1378.5,459.5,3,2024-09-23,Expedited,Extended Warranty,60.63
13414,63,Female,Yes,Headphones,HDP456,1,Completed,Credit Card,3250.62,361.18,9,2024-09-06,Same Day,"Accessory, Extended Warranty, Impulse Item",74.51
13414,63,Female,Yes,Tablet,TBL345,3,Cancelled,Bank Transfer,786.41,786.41,1,2024-09-10,Standard,Accessory,48.33
13417,57,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,2167.08,361.18,6,2024-09-13,Expedited,Accessory,23.65
13431,22,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,4718.46,786.41,6,2024-09-07,Same Day,Extended Warranty,54.07
13435,59,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,919.0,459.5,2,2024-09-22,Same Day,,0.0
13439,77,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,5698.4,1139.68,5,2024-09-19,Standard,,0.0
13448,70,Female,No,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,2024-09-04,Standard,"Impulse Item, Accessory",106.86
13463,55,Male,No,Laptop,LTP123,5,Cancelled,Credit Card,3371.6,674.32,5,2024-09-21,Standard,Accessory,35.84
13469,61,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,2167.08,361.18,6,2024-09-10,Same Day,Accessory,60.02
13514,72,Male,No,Laptop,LTP123,4,Completed,Credit Card,4720.24,674.32,7,2024-09-09,Expedited,Accessory,79.88
13535,69,Male,No,Smartphone,SMP234,5,Completed,Bank Transfer,3419.04,1139.68,3,2024-09-12,Expedited,Impulse Item,21.49
13549,67,Male,No,Headphones,HDP456,3,Cancelled,Bank Transfer,1444.72,361.18,4,2024-09-18,Expedited,Impulse Item,92.54
13555,49,Male,No,Laptop,LTP123,4,Completed,PayPal,4720.24,674.32,7,2024-09-14,Same Day,Impulse Item,75.12
13562,36,Male,No,Smartphone,SMP234,4,Completed,Credit Card,5698.4,1139.68,5,2024-09-05,Same Day,"Impulse Item, Impulse Item, Accessory",206.42
13568,39,Male,No,Tablet,TBL345,5,Cancelled,PayPal,7864.1,786.41,10,2024-09-15,Expedited,"Accessory, Impulse Item",65.11
13569,38,Female,No,Smartphone,SMP234,4,Completed,PayPal,3419.04,1139.68,3,2024-09-11,Expedited,,0.0
13572,69,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,1572.82,786.41,2,2024-09-06,Standard,"Extended Warranty, Accessory",134.74
13579,37,Female,No,Smartphone,SMP234,5,Completed,Credit Card,4558.72,1139.68,4,2024-09-12,Expedited,Accessory,87.43
13579,37,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,5504.87,786.41,7,2024-09-18,Expedited,"Extended Warranty, Accessory, Impulse Item",173.21
13580,67,Female,No,Smartphone,SMP234,1,Cancelled,PayPal,3419.04,1139.68,3,2024-09-03,Expedited,"Impulse Item, Accessory",97.06
13609,55,Male,Yes,Laptop,LTP123,3,Cancelled,PayPal,2022.96,674.32,3,2024-09-21,Standard,,0.0
13616,65,Female,No,Smartphone,SMP234,3,Completed,PayPal,1139.68,1139.68,1,2024-09-01,Same Day,"Impulse Item, Extended Warranty",124.4
13630,24,Male,Yes,Headphones,HDP456,5,Completed,Bank Transfer,1805.9,361.18,5,2024-09-07,Same Day,"Impulse Item, Extended Warranty",108.02
13632,71,Female,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-09-20,Expedited,Extended Warranty,10.77
13636,57,Male,No,Smartphone,SMP234,1,Cancelled,PayPal,3419.04,1139.68,3,2024-09-23,Same Day,"Impulse Item, Extended Warranty",57.92
13664,72,Female,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,919.0,459.5,2,2024-09-01,Same Day,"Extended Warranty, Impulse Item",139.14
13665,29,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,2359.23,786.41,3,2024-09-12,Same Day,Impulse Item,81.4
13666,65,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,6291.28,786.41,8,2024-09-03,Same Day,"Extended Warranty, Impulse Item",99.85
13670,47,Female,No,Tablet,TBL345,5,Completed,PayPal,3145.64,786.41,4,2024-09-05,Same Day,"Impulse Item, Accessory",109.84
13672,37,Male,No,Smartphone,SMP234,3,Completed,Bank Transfer,6838.08,1139.68,6,2024-09-11,Expedited,,0.0
13673,50,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,2697.28,674.32,4,2024-09-12,Standard,"Accessory, Extended Warranty",99.19
13673,50,Male,No,Laptop,LTP123,2,Cancelled,Credit Card,3371.6,674.32,5,2024-09-18,Same Day,"Extended Warranty, Impulse Item",142.66
13686,35,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,2297.5,459.5,5,2024-09-08,Expedited,"Extended Warranty, Impulse Item, Accessory",96.21
13686,35,Female,No,Laptop,LTP123,2,Completed,Bank Transfer,3371.6,674.32,5,2024-09-11,Standard,"Impulse Item, Extended Warranty",48.71
13715,38,Female,No,Smartphone,SMP234,1,Cancelled,PayPal,5698.4,1139.68,5,2024-09-18,Standard,,0.0
13726,31,Female,No,Headphones,HDP456,2,Completed,PayPal,1444.72,361.18,4,2024-09-11,Standard,,0.0
13728,68,Female,No,Headphones,HDP456,1,Completed,PayPal,2889.44,361.18,8,2024-09-13,Standard,,0.0
13732,60,Male,No,Smartphone,SMP234,4,Completed,Bank Transfer,7977.76,1139.68,7,2024-09-09,Same Day,,0.0
13743,28,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,3145.64,786.41,4,2024-09-02,Expedited,"Impulse Item, Impulse Item, Accessory",199.68
13776,52,Male,No,Laptop,LTP123,4,Completed,PayPal,5394.56,674.32,8,2024-09-20,Expedited,Accessory,40.83
13820,73,Male,No,Tablet,TBL345,5,Completed,Credit Card,7077.69,786.41,9,2024-09-03,Expedited,"Extended Warranty, Impulse Item",71.31
13823,33,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,3932.05,786.41,5,2024-09-12,Same Day,,0.0
13824,71,Male,No,Headphones,HDP456,2,Completed,Credit Card,2167.08,361.18,6,2024-09-05,Same Day,"Extended Warranty, Accessory, Impulse Item",160.32
13827,26,Female,No,Headphones,HDP456,1,Completed,Credit Card,3611.8,361.18,10,2024-09-01,Expedited,"Impulse Item, Extended Warranty",79.73
13834,78,Female,No,Headphones,HDP456,5,Cancelled,PayPal,2167.08,361.18,6,2024-09-07,Same Day,Impulse Item,31.94
13838,26,Male,No,Smartphone,SMP234,5,Completed,Credit Card,6838.08,1139.68,6,2024-09-11,Standard,"Accessory, Impulse Item",39.96
13840,42,Female,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,459.5,459.5,1,2024-09-01,Standard,,0.0
13860,28,Female,No,Smartphone,SMP234,5,Completed,PayPal,2279.36,1139.68,2,2024-09-14,Expedited,Extended Warranty,91.74
13870,60,Male,No,Tablet,TBL345,3,Completed,Credit Card,7077.69,786.41,9,2024-09-21,Same Day,"Accessory, Extended Warranty, Accessory",142.74
13877,43,Female,No,Smartphone,SMP234,5,Completed,PayPal,3419.04,1139.68,3,2024-09-14,Same Day,"Extended Warranty, Extended Warranty, Accessory",183.59
13879,36,Female,No,Smartphone,SMP234,1,Cancelled,Credit Card,2279.36,1139.68,2,2024-09-07,Same Day,,0.0
13883,42,Male,Yes,Smartwatch,SWT567,5,Cancelled,PayPal,1378.5,459.5,3,2024-09-11,Standard,"Impulse Item, Impulse Item, Extended Warranty",126.84
13888,32,Female,No,Smartwatch,SWT567,3,Completed,Credit Card,4595.0,459.5,10,2024-09-06,Standard,Accessory,87.36
13888,32,Female,No,Headphones,HDP456,3,Completed,Credit Card,1805.9,361.18,5,2024-09-19,Same Day,Extended Warranty,16.89
13900,19,Male,No,Tablet,TBL345,4,Completed,PayPal,4718.46,786.41,6,2024-09-04,Expedited,"Extended Warranty, Accessory",105.1
13909,42,Female,Yes,Tablet,TBL345,5,Completed,PayPal,1572.82,786.41,2,2024-09-19,Standard,,0.0
13932,38,Female,No,Laptop,LTP123,3,Completed,PayPal,6743.2,674.32,10,2024-09-23,Same Day,"Impulse Item, Extended Warranty, Accessory",76.14
13934,44,Male,No,Headphones,HDP456,2,Completed,Credit Card,361.18,361.18,1,2024-09-23,Same Day,"Accessory, Impulse Item, Extended Warranty",192.22
13939,79,Female,Yes,Smartwatch,SWT567,1,Completed,PayPal,459.5,459.5,1,2024-09-09,Expedited,Accessory,57.36
13964,50,Male,No,Laptop,LTP123,3,Cancelled,Bank Transfer,1348.64,674.32,2,2024-09-20,Expedited,,0.0
13976,29,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,5698.4,1139.68,5,2024-09-19,Same Day,"Extended Warranty, Extended Warranty",92.54
13997,49,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,2279.36,1139.68,2,2024-09-14,Same Day,,0.0
13998,60,Female,Yes,Headphones,HDP456,1,Cancelled,Credit Card,1805.9,361.18,5,2024-09-03,Expedited,"Accessory, Accessory",55.98
14001,67,Male,No,Tablet,TBL345,1,Cancelled,Bank Transfer,5504.87,786.41,7,2024-09-05,Standard,"Impulse Item, Extended Warranty, Impulse Item",212.63
14021,61,Male,No,Tablet,TBL345,5,Completed,Credit Card,5504.87,786.41,7,2024-09-22,Expedited,"Impulse Item, Extended Warranty",90.8
14027,29,Male,Yes,Tablet,TBL345,3,Completed,PayPal,3932.05,786.41,5,2024-09-04,Expedited,"Accessory, Extended Warranty",134.32
14028,35,Male,No,Tablet,TBL345,4,Completed,PayPal,7864.1,786.41,10,2024-09-09,Standard,Impulse Item,16.93
14028,35,Male,No,Smartphone,SMP234,1,Cancelled,Credit Card,3419.04,1139.68,3,2024-09-19,Standard,,0.0
14048,26,Female,No,Smartphone,SMP234,3,Completed,PayPal,3419.04,1139.68,3,2024-09-04,Expedited,,0.0
14052,78,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,7077.69,786.41,9,2024-09-18,Standard,,0.0
14058,66,Male,No,Smartwatch,SWT567,5,Completed,Bank Transfer,3216.5,459.5,7,2024-09-17,Expedited,"Impulse Item, Impulse Item, Accessory",224.0
14084,49,Female,No,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,2024-09-16,Standard,"Accessory, Impulse Item, Accessory",222.55
14108,75,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,2024-09-05,Standard,"Extended Warranty, Accessory, Accessory",142.0
14112,63,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,1838.0,459.5,4,2024-09-12,Same Day,"Accessory, Extended Warranty",88.46
14126,21,Female,Yes,Laptop,LTP123,4,Completed,Bank Transfer,1348.64,674.32,2,2024-09-07,Standard,Impulse Item,57.71
14135,23,Female,No,Laptop,LTP123,4,Cancelled,Bank Transfer,6743.2,674.32,10,2024-09-09,Same Day,"Extended Warranty, Impulse Item",63.53
14144,38,Female,No,Tablet,TBL345,3,Cancelled,Bank Transfer,3145.64,786.41,4,2024-09-14,Same Day,"Accessory, Impulse Item, Impulse Item",73.83
14153,69,Female,No,Smartphone,SMP234,4,Completed,PayPal,10257.12,1139.68,9,2024-09-17,Same Day,"Extended Warranty, Impulse Item",98.44
14179,67,Male,Yes,Tablet,TBL345,4,Completed,Credit Card,1572.82,786.41,2,2024-09-09,Expedited,Accessory,22.82
14194,78,Female,No,Smartwatch,SWT567,3,Completed,Bank Transfer,3676.0,459.5,8,2024-09-20,Same Day,"Impulse Item, Accessory, Extended Warranty",198.44
14208,40,Male,No,Headphones,HDP456,5,Completed,PayPal,1083.54,361.18,3,2024-09-01,Expedited,"Accessory, Accessory, Extended Warranty",212.03
14211,62,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,2297.5,459.5,5,2024-09-13,Standard,,0.0
14213,50,Male,Yes,Tablet,TBL345,1,Completed,Credit Card,7864.1,786.41,10,2024-09-21,Standard,Impulse Item,39.87
14233,70,Male,No,Tablet,TBL345,1,Completed,PayPal,6291.28,786.41,8,2024-09-06,Expedited,,0.0
14236,41,Male,Yes,Smartwatch,SWT567,2,Completed,Bank Transfer,4135.5,459.5,9,2024-09-18,Standard,,0.0
14264,36,Male,No,Smartphone,SMP234,2,Completed,Credit Card,11396.8,1139.68,10,2024-09-23,Standard,"Impulse Item, Impulse Item",163.65
